"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.responses"	"Answer.total_left"	"Answer.total_top"	"Answer.total_right"	"Answer.total_correct"	"Answer.correct_ordered_trials"	"Answer.position_chosen_trial"	"Answer.odd_one_pos"	"Answer.example_chosen_positions"	"Answer.time_shown"	"Answer.showing_buttons"	"Answer.showing_trial_counter"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3LYA37P8IQNJ3XK1VAEJ3SJGE5TKB9"	"A1BPHW0KCTG34P"	"Approved"	"Wed Mar 11 08:51:47 PDT 2015"	"Tue Mar 10 15:59:09 PDT 2015"	"Tue Mar 10 16:11:47 PDT 2015"	"Tue Mar 10 16:16:12 PDT 2015"	""	""	""	""	"[0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1]"	"41"	"5"	"20"	"26"	"[1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0]"	"[2,1,2,1,2,1,0,1,1,0,1,2,1,1,1,0,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,0,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,0,1,1,2,2,1,1,2,1,2]"	"[2,2,2,0,2,2,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,2,0,2,1,1,2,2,2,0,0,1,2,1,0,2,1,1,0,1,0,1,1,1,2,1,2,1,0,1,2,0,1,2,2,0,2,2,2,2,1,1,2,2,1]"	"[2,2,0,1]"	"250"	"0"	"0"	"""Not too sure"""	"""none"""	"""28"""	"""m"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3IAEQB9FMEK3DUC2YKOSMT1B4XFDW6"	"A11BVKXVKLSFPN"	"Approved"	"Wed Mar 11 08:55:03 PDT 2015"	"Tue Mar 10 16:10:47 PDT 2015"	"Tue Mar 10 16:15:03 PDT 2015"	"Tue Mar 10 16:16:25 PDT 2015"	""	""	""	""	"[0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0]"	"26"	"17"	"23"	"22"	"[0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0]"	"[1,2,0,2,0,2,1,1,2,2,1,2,0,2,0,2,1,1,1,1,0,0,0,2,1,2,1,1,0,2,1,0,1,1,2,1,2,0,0,1,2,1,0,2,1,0,1,2,0,1,1,2,2,1,2,0,2,2,1,1,2,1,0,0,1,2]"	"[0,2,1,1,1,2,0,1,2,1,0,2,0,1,1,2,0,2,1,2,0,0,1,0,2,0,0,0,2,2,1,0,0,1,2,2,1,2,1,0,1,1,2,2,2,2,2,0,0,2,0,0,0,0,1,1,2,0,1,2,0,0,0,0,2,1]"	"[0,2,2,1]"	"250"	"0"	"0"	"""Not sure"""	""""""	"""22"""	"""m"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3UN61F00HWP31LGNKKW31I52Z125RN"	"A351OM98GNHTOK"	"Approved"	"Wed Mar 11 08:55:44 PDT 2015"	"Tue Mar 10 16:11:16 PDT 2015"	"Tue Mar 10 16:15:44 PDT 2015"	"Tue Mar 10 16:18:41 PDT 2015"	""	""	""	""	"[0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0]"	"21"	"26"	"19"	"26"	"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0]"	"[1,1,0,0,0,2,1,0,2,0,2,1,2,0,0,1,0,2,2,0,1,0,1,0,2,2,1,0,1,2,1,1,2,1,0,2,2,0,0,0,0,0,1,0,2,1,1,2,1,2,0,2,2,0,1,2,1,0,0,1,1,0,0,1,2,0]"	"[0,0,1,2,0,1,0,2,1,2,1,0,0,1,0,2,0,0,2,1,1,2,0,0,2,1,1,0,1,2,2,1,2,1,0,0,2,2,0,1,1,1,1,2,2,1,1,2,1,0,2,2,0,0,2,0,2,2,2,2,0,2,2,0,2,1]"	"[0,2,2,1]"	"250"	"0"	"0"	""""""	""""""	"""26"""	"""m"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3FE2ERCCZX84XI6QC7OD5T5EFEJOPJ"	"A19F75QCU199K8"	"Approved"	"Wed Mar 11 08:57:35 PDT 2015"	"Tue Mar 10 16:13:11 PDT 2015"	"Tue Mar 10 16:17:35 PDT 2015"	"Tue Mar 10 16:35:36 PDT 2015"	""	""	""	""	"[1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0]"	"23"	"14"	"29"	"28"	"[1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0]"	"[0,2,1,2,2,1,2,2,2,2,0,2,1,2,2,1,0,1,2,2,0,1,0,1,2,1,1,1,2,1,2,2,2,0,2,0,2,1,2,1,1,2,0,1,2,1,2,0,0,1,2,1,2,2,0,2,1,1,0,2,2,0,1,1,1,0]"	"[0,0,1,0,0,0,0,2,2,0,0,0,0,2,1,2,0,1,2,0,0,0,1,2,0,1,2,1,2,0,2,2,2,1,0,1,2,0,1,1,2,2,0,2,2,0,1,1,0,0,1,1,0,0,1,1,2,1,0,1,2,0,1,2,2,2]"	"[0,2,2,1]"	"250"	"0"	"0"	"""The survey was about trying to find the odd object out from a group of three."""	"""The images were very quick! I had a very hard time seeing everything in such a short time frame."""	"""27"""	"""m"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3I02618YA06ZANQN8T0M4ZX3X06PUW"	"A1IZ4NX41GKU4X"	"Approved"	"Wed Mar 11 08:57:56 PDT 2015"	"Tue Mar 10 16:13:35 PDT 2015"	"Tue Mar 10 16:17:56 PDT 2015"	"Tue Mar 10 16:35:36 PDT 2015"	""	""	""	""	"[1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1]"	"28"	"16"	"22"	"26"	"[0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1]"	"[1,1,1,0,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,0,1,0,2,1,0,1,1,1,2,0,0,2,0,2,2,0,0,0,2,1,1,2,0,1,1,0,2,0,0,1,2,2,1,2,2,0,0,1,2,2,1,1]"	"[2,0,2,2,2,1,1,0,0,1,2,2,0,1,2,2,0,1,0,0,0,2,1,1,1,2,2,0,2,0,0,0,2,2,2,2,0,1,2,2,1,1,2,1,0,2,1,0,1,2,2,2,0,1,0,0,0,2,1,2,2,2,2,2,1,1]"	"[1,2,2,1]"	"250"	"0"	"0"	"""PICKING THE IMAGE THAT DIDNT BELONG"""	""""""	"""25"""	"""M"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3X73LLYYQ1EU2G8QSFGVHV3I3D3NHX"	"AKHAW85QJ3BBY"	"Approved"	"Wed Mar 11 08:59:16 PDT 2015"	"Tue Mar 10 16:14:50 PDT 2015"	"Tue Mar 10 16:19:16 PDT 2015"	"Tue Mar 10 16:35:36 PDT 2015"	""	""	""	""	"[1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0]"	"19"	"30"	"17"	"26"	"[1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1]"	"[0,2,2,0,1,2,0,1,2,2,1,2,2,0,1,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,2,1,2,2,0,2,0,1,1,0,1,0,0,0,1,0,0,2,0,2,1,0,0,0,2,1,1,0,0,1,1,0,0,2,1,2]"	"[0,2,2,0,1,0,1,0,2,1,2,1,0,0,0,2,0,1,2,2,2,2,0,2,2,2,2,2,0,2,0,0,1,2,2,2,0,1,2,1,0,0,2,0,1,0,2,1,0,1,2,0,1,2,1,1,2,2,2,0,1,0,2,0,0,2]"	"[0,2,2,1]"	"250"	"0"	"0"	"""Choosing the image that was slightly different than the others using only peripheral vision."""	""""""	"""43"""	"""f"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"32N49TQG3GIS0Y9LO0SUAQARCLGAVR"	"A2YZ6GLCEYPG76"	"Approved"	"Wed Mar 11 09:03:09 PDT 2015"	"Tue Mar 10 16:14:01 PDT 2015"	"Tue Mar 10 16:23:09 PDT 2015"	"Tue Mar 10 16:36:25 PDT 2015"	""	""	""	""	"[0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0]"	"20"	"20"	"26"	"21"	"[0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0]"	"[2,1,1,0,1,1,1,2,2,0,2,2,1,0,2,2,2,1,1,0,2,1,2,0,2,1,0,2,1,2,2,0,0,0,2,2,0,2,1,0,2,1,1,2,1,0,0,1,2,0,0,2,1,1,2,2,1,2,0,0,1,0,2,0,0,2]"	"[0,0,0,2,0,1,0,2,1,0,0,2,0,2,2,0,1,2,2,2,1,2,0,0,0,2,2,1,0,0,2,0,0,2,0,1,0,2,2,0,2,2,2,2,1,0,1,0,1,1,1,1,2,1,1,2,1,2,2,1,0,2,1,2,0,1]"	"[1,2,2,1]"	"250"	"0"	"0"	"""ability to differentiate shapes quickkly"""	""""""	"""55"""	"""f"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KV0LJBBH2L19S1TCJDPIKGOLWSRMZ"	"A2857EW1VS99ET"	"Approved"	"Wed Mar 11 09:03:39 PDT 2015"	"Tue Mar 10 16:19:26 PDT 2015"	"Tue Mar 10 16:23:39 PDT 2015"	"Tue Mar 10 16:36:25 PDT 2015"	""	""	""	""	"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1]"	"28"	"21"	"17"	"16"	"[0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0]"	"[1,2,1,1,2,2,0,1,1,2,0,2,1,0,2,0,0,0,1,0,0,2,0,1,0,1,0,1,1,0,0,1,0,1,0,2,2,1,1,0,1,2,2,1,1,0,1,1,2,2,1,1,2,1,1,1,0,1,0,2,0,2,1,0,2,1]"	"[2,2,0,2,1,0,0,1,1,0,2,2,1,0,0,0,2,1,1,2,2,0,1,2,0,0,2,0,1,1,2,0,1,0,2,1,1,2,0,1,2,0,2,2,2,1,2,1,0,1,1,2,1,1,2,0,1,2,1,1,2,0,1,2,1,2]"	"[1,1,2,1]"	"250"	"0"	"0"	"""idk"""	""""""	"""25"""	"""f"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"39PAAFCODM0XFU8UU0JB5V0J0A1TVV"	"A1H2Q8MBAJWWYJ"	"Approved"	"Wed Mar 11 09:03:40 PDT 2015"	"Tue Mar 10 16:15:45 PDT 2015"	"Tue Mar 10 16:23:40 PDT 2015"	"Tue Mar 10 16:36:25 PDT 2015"	""	""	""	""	"[0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0]"	"18"	"13"	"35"	"23"	"[0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0]"	"[0,2,0,1,0,2,0,1,0,2,2,1,1,1,0,2,1,2,2,1,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,1,1,1,2,1,1,2,1,1,2,1,0,2,1,2,0,1,2,0,2,0,2,1,2,2,2,0,2,2,2,2]"	"[2,1,2,0,2,0,2,1,0,2,2,1,2,1,0,0,2,1,1,2,2,2,2,0,1,2,2,1,2,1,2,2,2,0,2,2,1,2,0,0,1,2,2,1,0,0,1,0,0,0,2,0,0,2,0,2,0,0,1,1,2,1,2,1,0,1]"	"[0,0,2,1]"	"250"	"0"	"0"	"""Identifying the odd image out."""	""""""	""""""	"""f"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3GA6AFUKOOONYCFGAWWG8H5CYWDH3C"	"A2B9MFE1I6IH60"	"Approved"	"Wed Mar 11 09:05:25 PDT 2015"	"Tue Mar 10 16:21:04 PDT 2015"	"Tue Mar 10 16:25:25 PDT 2015"	"Tue Mar 10 16:36:25 PDT 2015"	""	""	""	""	"[0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0]"	"22"	"19"	"25"	"23"	"[0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0]"	"[0,0,0,2,0,2,2,1,0,1,1,2,2,0,1,2,0,1,2,2,1,1,1,0,2,1,1,2,2,0,0,2,0,2,0,2,2,1,1,1,2,0,1,0,1,0,0,2,1,1,1,2,2,2,1,2,1,0,1,2,2,1,0,2,2,0]"	"[1,2,0,0,2,2,2,2,1,0,0,1,2,0,1,2,1,1,2,1,0,1,2,0,1,1,0,1,0,1,2,0,2,0,0,2,1,2,2,0,2,0,2,2,2,0,1,0,2,1,0,2,0,2,2,1,2,1,1,2,0,0,1,1,2,1]"	"[0,2,2,1]"	"250"	"0"	"0"	""""""	""""""	""""""	""""""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3GM6G9ZBKNXEP7ELG8IKIZH69HPMT7"	"A1FTIGRU0A6KFI"	"Approved"	"Wed Mar 11 09:08:08 PDT 2015"	"Tue Mar 10 16:23:14 PDT 2015"	"Tue Mar 10 16:28:08 PDT 2015"	"Tue Mar 10 16:36:25 PDT 2015"	""	""	""	""	"[0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1]"	"12"	"43"	"11"	"32"	"[1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1]"	"[0,0,0,0,0,1,0,0,1,2,2,0,2,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,1]"	"[0,1,1,0,0,0,0,1,2,2,2,0,1,0,2,0,0,2,2,0,2,0,2,0,0,0,2,2,1,2,0,1,2,1,0,0,0,2,0,1,1,2,2,2,0,0,2,0,2,1,2,0,2,2,0,2,2,2,0,0,1,1,0,0,1,1]"	"[0,2,2,1]"	"250"	"0"	"0"	"""Picking the odd one of 3"""	""""""	"""39"""	"""m"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"35BLDD71I6XT16HT0S8TRJ10L6MVZC"	"A2WG6R27Q4U1QU"	"Approved"	"Wed Mar 11 09:14:35 PDT 2015"	"Tue Mar 10 16:30:01 PDT 2015"	"Tue Mar 10 16:34:35 PDT 2015"	"Tue Mar 10 16:36:26 PDT 2015"	""	""	""	""	"[0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1]"	"17"	"30"	"19"	"23"	"[0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0]"	"[2,0,0,1,0,2,2,1,1,1,2,2,1,1,0,0,1,2,1,0,2,1,2,0,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,2,2,0,1,1,2,0,0,2,0,2,2,1,0,2,0,0,2,1,2,0,0,0]"	"[0,2,2,0,0,0,2,0,0,2,1,1,1,1,1,1,0,2,1,0,1,2,2,0,1,0,1,0,1,1,2,2,0,0,2,1,2,0,1,0,0,1,2,0,2,2,1,0,1,1,2,0,0,1,1,2,1,2,1,2,1,1,1,0,0,1]"	"[0,0,2,1]"	"250"	"0"	"0"	"""Seeing if a person can see differences in a short time period."""	""""""	"""26"""	"""f"""
"3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3KOA8FMB2M8OIHHIFV44M5TN2C7NQQ"	"Identify the odd one out"	"Fun! A 5-10 minute game about differences in pictures."	"experiment, psychology, game, vision, textures"	"$0.70"	"Tue Mar 10 14:10:40 PDT 2015"	"60"	"0"	"0"	"60"	"Reviewable"	"NotReviewed"	"1 pilot"	"1200"	"60000"	"Tue Mar 17 14:10:40 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3XUY87HIVPE7PSQ7H9C671RSLMWMMR"	"3RU7GD8VPOTJVAYJJO5MPYFFC3MSPK"	"A2HM35CWB7IIFM"	"Approved"	"Wed Mar 11 09:35:59 PDT 2015"	"Tue Mar 10 16:47:42 PDT 2015"	"Tue Mar 10 16:55:59 PDT 2015"	"Tue Mar 10 17:04:12 PDT 2015"	""	""	""	""	"[0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1]"	"21"	"23"	"22"	"32"	"[1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0]"	"[2,0,1,0,1,1,1,2,1,1,0,0,0,2,1,1,0,1,0,1,2,2,1,1,1,2,1,2,0,1,0,0,1,0,1,0,0,2,1,2,1,2,2,2,2,0,2,2,0,1,2,2,0,2,2,2,0,0,0,0,0,2,2,0,0,1]"	"[2,0,0,0,2,1,1,1,1,1,0,1,1,1,0,2,1,1,1,0,1,2,1,1,0,0,1,1,2,1,0,0,2,2,0,0,2,2,2,2,1,2,2,2,2,0,1,2,2,1,2,1,1,1,1,1,2,0,2,0,1,2,1,2,0,2]"	"[0,2,1,1]"	"250"	"0"	"0"	"""distinguishing textures"""	"""i am nearsighted so it was hard for me"""	"""54"""	"""f"""
